"GEO_ID","P002001","P002002","P002003","P002004","P002005","P002006","NAME"
"id","Total","Total!!Urban","Total!!Urban!!Inside urbanized areas","Total!!Urban!!Inside urban clusters","Total!!Rural","Total!!Not defined for this file","Geographic Area Name"
"8600000US01854","27606","27606","27606","0","0","0","ZCTA5 01854"
"8600000US01860","6338","5487","5487","0","851","0","ZCTA5 01860"
"8600000US01862","10227","10185","10185","0","42","0","ZCTA5 01862"
"8600000US01863","8891","8891","8891","0","0","0","ZCTA5 01863"
"8600000US01864","14892","14892","14892","0","0","0","ZCTA5 01864"
"8600000US01867","23956","23956","23956","0","0","0","ZCTA5 01867"
"8600000US01876","28667","28667","28667","0","0","0","ZCTA5 01876"
"8600000US01879","11305","10904","10904","0","401","0","ZCTA5 01879"
"8600000US01880","24733","24733","24733","0","0","0","ZCTA5 01880"
"8600000US01886","21951","21912","21912","0","39","0","ZCTA5 01886"
"8600000US01887","22325","22325","22325","0","0","0","ZCTA5 01887"
"8600000US01890","21382","21382","21382","0","0","0","ZCTA5 01890"
"8600000US01901","1689","1689","1689","0","0","0","ZCTA5 01901"
"8600000US01902","45139","45139","45139","0","0","0","ZCTA5 01902"
"8600000US01904","18203","18203","18203","0","0","0","ZCTA5 01904"
"8600000US01905","25251","25251","25251","0","0","0","ZCTA5 01905"
"8600000US01906","26660","26660","26660","0","0","0","ZCTA5 01906"
"8600000US01907","14027","14027","14027","0","0","0","ZCTA5 01907"
"8600000US01908","3410","3410","3410","0","0","0","ZCTA5 01908"
"8600000US01913","16283","16191","16191","0","92","0","ZCTA5 01913"
"8600000US01915","39502","39233","39233","0","269","0","ZCTA5 01915"
"8600000US01921","7961","3423","3423","0","4538","0","ZCTA5 01921"
"8600000US01922","3108","1598","1598","0","1510","0","ZCTA5 01922"
"8600000US01923","26342","26342","26342","0","0","0","ZCTA5 01923"
"8600000US01929","3504","1978","1978","0","1526","0","ZCTA5 01929"
"8600000US01930","28789","25397","25397","0","3392","0","ZCTA5 01930"
"8600000US01937","151","151","151","0","0","0","ZCTA5 01937"
"8600000US01938","13175","9247","9247","0","3928","0","ZCTA5 01938"
"8600000US01940","12108","12108","12108","0","0","0","ZCTA5 01940"
"8600000US01944","5136","4237","4237","0","899","0","ZCTA5 01944"
"8600000US01945","19808","19808","19808","0","0","0","ZCTA5 01945"
"8600000US01949","8987","7952","7952","0","1035","0","ZCTA5 01949"
"8600000US01950","17416","17413","17413","0","3","0","ZCTA5 01950"
"8600000US01951","3558","2087","2087","0","1471","0","ZCTA5 01951"
"8600000US01952","8283","7397","7397","0","886","0","ZCTA5 01952"
"8600000US01960","50944","50944","50944","0","0","0","ZCTA5 01960"
"8600000US01966","6952","6397","6397","0","555","0","ZCTA5 01966"
"8600000US01969","5856","4418","4418","0","1438","0","ZCTA5 01969"
"8600000US01970","41109","41109","41109","0","0","0","ZCTA5 01970"
"8600000US01982","7764","6436","6436","0","1328","0","ZCTA5 01982"
"8600000US01983","6089","5182","5182","0","907","0","ZCTA5 01983"
"8600000US01984","4875","3847","3847","0","1028","0","ZCTA5 01984"
"8600000US01985","4235","1815","1815","0","2420","0","ZCTA5 01985"
"8600000US02019","16332","15744","15744","0","588","0","ZCTA5 02019"
"8600000US02021","21561","21561","21561","0","0","0","ZCTA5 02021"
"8600000US02025","7542","7221","7221","0","321","0","ZCTA5 02025"
"8600000US02026","24711","24711","24711","0","0","0","ZCTA5 02026"
"8600000US02030","5589","3911","3911","0","1678","0","ZCTA5 02030"
"8600000US02032","4226","4226","4226","0","0","0","ZCTA5 02032"
"8600000US02035","16865","16702","16702","0","163","0","ZCTA5 02035"
"8600000US02038","31635","31369","31369","0","266","0","ZCTA5 02038"
"8600000US02043","22157","21581","21581","0","576","0","ZCTA5 02043"
"8600000US02045","10293","10292","10292","0","1","0","ZCTA5 02045"
"8600000US02047","180","180","180","0","0","0","ZCTA5 02047"
"8600000US02048","23184","23184","23184","0","0","0","ZCTA5 02048"
"8600000US02050","25429","23226","23226","0","2203","0","ZCTA5 02050"
"8600000US02052","12024","11445","11445","0","579","0","ZCTA5 02052"
"8600000US02053","12752","12714","12714","0","38","0","ZCTA5 02053"
"8600000US02054","7891","6861","6861","0","1030","0","ZCTA5 02054"
"8600000US02056","10981","10963","10963","0","18","0","ZCTA5 02056"
"8600000US02061","10506","9458","9458","0","1048","0","ZCTA5 02061"
"8600000US02062","28602","28602","28602","0","0","0","ZCTA5 02062"
"8600000US02066","17656","16627","16627","0","1029","0","ZCTA5 02066"
"8600000US02067","17486","16050","16050","0","1436","0","ZCTA5 02067"
"8600000US02071","1707","1707","1707","0","0","0","ZCTA5 02071"
"8600000US02072","26999","26999","26999","0","0","0","ZCTA5 02072"
"8600000US02081","18472","18472","18472","0","0","0","ZCTA5 02081"
"8600000US02090","14636","14442","14442","0","194","0","ZCTA5 02090"
"8600000US02093","10955","9559","9559","0","1396","0","ZCTA5 02093"
"8600000US02108","3825","3825","3825","0","0","0","ZCTA5 02108"
"8600000US02109","3771","3771","3771","0","0","0","ZCTA5 02109"
"8600000US02110","1733","1733","1733","0","0","0","ZCTA5 02110"
"8600000US02111","7383","7383","7383","0","0","0","ZCTA5 02111"
"8600000US02113","6915","6915","6915","0","0","0","ZCTA5 02113"
"8600000US02114","11999","11999","11999","0","0","0","ZCTA5 02114"
"8600000US02115","28441","28441","28441","0","0","0","ZCTA5 02115"
"8600000US02116","20628","20628","20628","0","0","0","ZCTA5 02116"
"8600000US02118","26498","26498","26498","0","0","0","ZCTA5 02118"
"8600000US02119","25346","25346","25346","0","0","0","ZCTA5 02119"
"8600000US02120","15181","15181","15181","0","0","0","ZCTA5 02120"
"8600000US02121","25978","25978","25978","0","0","0","ZCTA5 02121"
"8600000US02122","23479","22946","22946","0","533","0","ZCTA5 02122"
"8600000US02124","47783","47783","47783","0","0","0","ZCTA5 02124"
"8600000US02125","33295","33295","33295","0","0","0","ZCTA5 02125"
"8600000US02126","25562","25562","25562","0","0","0","ZCTA5 02126"
"8600000US02127","31799","31799","31799","0","0","0","ZCTA5 02127"
"8600000US02128","40508","40508","40508","0","0","0","ZCTA5 02128"
"8600000US02129","16439","16439","16439","0","0","0","ZCTA5 02129"
"8600000US02130","35401","35401","35401","0","0","0","ZCTA5 02130"
"8600000US02131","29826","29826","29826","0","0","0","ZCTA5 02131"
"8600000US02132","25861","25861","25861","0","0","0","ZCTA5 02132"
"8600000US02134","21503","21503","21503","0","0","0","ZCTA5 02134"
"8600000US02135","42780","42780","42780","0","0","0","ZCTA5 02135"
"8600000US02136","28488","28488","28488","0","0","0","ZCTA5 02136"
"8600000US02138","36314","36314","36314","0","0","0","ZCTA5 02138"
"8600000US02139","36349","36349","36349","0","0","0","ZCTA5 02139"
"8600000US02140","17607","17607","17607","0","0","0","ZCTA5 02140"
"8600000US02141","11910","11910","11910","0","0","0","ZCTA5 02141"
"8600000US02142","3141","3141","3141","0","0","0","ZCTA5 02142"
"8600000US02143","24514","24514","24514","0","0","0","ZCTA5 02143"
"8600000US02144","23891","23891","23891","0","0","0","ZCTA5 02144"
"8600000US02145","25439","25439","25439","0","0","0","ZCTA5 02145"
"8600000US02148","59503","59503","59503","0","0","0","ZCTA5 02148"
"8600000US02149","41550","41550","41550","0","0","0","ZCTA5 02149"
"8600000US02150","35124","35124","35124","0","0","0","ZCTA5 02150"
"8600000US02151","51808","51808","51808","0","0","0","ZCTA5 02151"
"8600000US02152","17497","17497","17497","0","0","0","ZCTA5 02152"
"8600000US02155","57964","57964","57964","0","0","0","ZCTA5 02155"
"8600000US02163","2582","2582","2582","0","0","0","ZCTA5 02163"
"8600000US02169","55055","55055","55055","0","0","0","ZCTA5 02169"
"8600000US02170","19505","19505","19505","0","0","0","ZCTA5 02170"
"8600000US02171","17711","17711","17711","0","0","0","ZCTA5 02171"
"8600000US02176","26983","26983","26983","0","0","0","ZCTA5 02176"
"8600000US02180","21437","21437","21437","0","0","0","ZCTA5 02180"
"8600000US02184","35744","35744","35744","0","0","0","ZCTA5 02184"
"8600000US02186","27003","27003","27003","0","0","0","ZCTA5 02186"
"8600000US02188","14608","14608","14608","0","0","0","ZCTA5 02188"
"8600000US02189","14559","14559","14559","0","0","0","ZCTA5 02189"
"8600000US02190","16119","16119","16119","0","0","0","ZCTA5 02190"
"8600000US02191","8457","8457","8457","0","0","0","ZCTA5 02191"
"8600000US02199","1146","1146","1146","0","0","0","ZCTA5 02199"
"8600000US02203","0","0","0","0","0","0","ZCTA5 02203"
"8600000US02210","2090","2090","2090","0","0","0","ZCTA5 02210"
"8600000US02215","26125","26125","26125","0","0","0","ZCTA5 02215"
"8600000US02301","61025","61025","61025","0","0","0","ZCTA5 02301"
"8600000US02302","32741","32741","32741","0","0","0","ZCTA5 02302"
"8600000US02322","4356","4356","4356","0","0","0","ZCTA5 02322"
"8600000US02324","26563","25017","25017","0","1546","0","ZCTA5 02324"
"8600000US02330","11509","8828","8828","0","2681","0","ZCTA5 02330"
"8600000US02332","15059","14153","14153","0","906","0","ZCTA5 02332"
"8600000US02333","13794","12940","12940","0","854","0","ZCTA5 02333"
"8600000US02338","7518","5416","5416","0","2102","0","ZCTA5 02338"
"8600000US02339","13879","13879","13879","0","0","0","ZCTA5 02339"
"8600000US02341","10218","9167","9167","0","1051","0","ZCTA5 02341"
"8600000US02343","10745","10745","10745","0","0","0","ZCTA5 02343"
"8600000US02346","23106","12690","12690","0","10416","0","ZCTA5 02346"
"8600000US02347","10612","5394","5394","0","5218","0","ZCTA5 02347"
"8600000US02351","16029","16029","16029","0","0","0","ZCTA5 02351"
"8600000US02356","12564","12131","12131","0","433","0","ZCTA5 02356"
"8600000US02357","1360","1360","1360","0","0","0","ZCTA5 02357"
"8600000US02359","17828","17309","17309","0","519","0","ZCTA5 02359"
"8600000US02360","56271","50529","50529","0","5742","0","ZCTA5 02360"
"8600000US02364","12629","11575","11575","0","1054","0","ZCTA5 02364"
"8600000US02366","197","0","0","0","197","0","ZCTA5 02366"
"8600000US02367","2820","345","345","0","2475","0","ZCTA5 02367"
"8600000US02368","32158","32158","32158","0","0","0","ZCTA5 02368"
"8600000US02370","17489","17489","17489","0","0","0","ZCTA5 02370"
"8600000US02375","9188","8772","8772","0","416","0","ZCTA5 02375"
"8600000US02379","6916","6357","6357","0","559","0","ZCTA5 02379"
"8600000US02382","14489","14489","14489","0","0","0","ZCTA5 02382"
"8600000US02420","14052","14052","14052","0","0","0","ZCTA5 02420"
"8600000US02421","17342","17342","17342","0","0","0","ZCTA5 02421"
"8600000US02445","20679","20679","20679","0","0","0","ZCTA5 02445"
"8600000US02446","29311","29311","29311","0","0","0","ZCTA5 02446"
"8600000US02451","17426","17426","17426","0","0","0","ZCTA5 02451"
"8600000US02452","14238","14238","14238","0","0","0","ZCTA5 02452"
"8600000US02453","28968","28968","28968","0","0","0","ZCTA5 02453"
"8600000US02457","1432","1432","1432","0","0","0","ZCTA5 02457"
"8600000US02458","12131","12131","12131","0","0","0","ZCTA5 02458"
"8600000US02459","19095","19095","19095","0","0","0","ZCTA5 02459"
"8600000US02460","8742","8742","8742","0","0","0","ZCTA5 02460"
"8600000US02461","7059","7059","7059","0","0","0","ZCTA5 02461"
"8600000US02462","1554","1554","1554","0","0","0","ZCTA5 02462"
"8600000US02464","2953","2953","2953","0","0","0","ZCTA5 02464"
"8600000US02465","11710","11710","11710","0","0","0","ZCTA5 02465"
"8600000US02466","8096","8096","8096","0","0","0","ZCTA5 02466"
"8600000US02467","22491","22491","22491","0","0","0","ZCTA5 02467"
"8600000US02468","5273","5273","5273","0","0","0","ZCTA5 02468"
"8600000US02472","32014","32014","32014","0","0","0","ZCTA5 02472"
"8600000US02474","26312","26312","26312","0","0","0","ZCTA5 02474"
"8600000US02476","16532","16532","16532","0","0","0","ZCTA5 02476"
"8600000US02478","24664","24664","24664","0","0","0","ZCTA5 02478"
"8600000US02481","16244","16244","16244","0","0","0","ZCTA5 02481"
"8600000US02482","10306","10306","10306","0","0","0","ZCTA5 02482"
"8600000US02492","19931","19931","19931","0","0","0","ZCTA5 02492"
"8600000US02493","11261","11261","11261","0","0","0","ZCTA5 02493"
"8600000US02494","8955","8955","8955","0","0","0","ZCTA5 02494"
"8600000US02532","12690","11439","11439","0","1251","0","ZCTA5 02532"
"8600000US02534","842","626","626","0","216","0","ZCTA5 02534"
"8600000US02535","1177","0","0","0","1177","0","ZCTA5 02535"
"8600000US02536","19583","18186","18186","0","1397","0","ZCTA5 02536"
"8600000US02537","6293","6056","6056","0","237","0","ZCTA5 02537"
"8600000US02538","3603","3221","3221","0","382","0","ZCTA5 02538"
"8600000US02539","4067","2795","0","2795","1272","0","ZCTA5 02539"
"8600000US02540","8221","8086","8086","0","135","0","ZCTA5 02540"
"8600000US02542","1139","1034","1034","0","105","0","ZCTA5 02542"
"8600000US02543","635","612","612","0","23","0","ZCTA5 02543"
"8600000US02553","226","209","209","0","17","0","ZCTA5 02553"
"8600000US02554","9852","8250","0","8250","1602","0","ZCTA5 02554"
"8600000US02556","3115","3115","3115","0","0","0","ZCTA5 02556"
"8600000US02557","4491","3872","0","3872","619","0","ZCTA5 02557"
"8600000US02558","2156","2151","2151","0","5","0","ZCTA5 02558"
"8600000US02559","3376","3298","3298","0","78","0","ZCTA5 02559"
"8600000US02561","539","539","539","0","0","0","ZCTA5 02561"
"8600000US02562","2977","2912","2912","0","65","0","ZCTA5 02562"
"8600000US02563","10359","10321","10321","0","38","0","ZCTA5 02563"
"8600000US02564","310","0","0","0","310","0","ZCTA5 02564"
"8600000US02568","4000","3415","0","3415","585","0","ZCTA5 02568"
"8600000US02571","10481","9703","9703","0","778","0","ZCTA5 02571"
"8600000US02575","2725","0","0","0","2725","0","ZCTA5 02575"
"8600000US02576","3754","3110","3110","0","644","0","ZCTA5 02576"
"8600000US02584","10","0","0","0","10","0","ZCTA5 02584"
"8600000US02601","14089","14089","14089","0","0","0","ZCTA5 02601"
"8600000US02630","1850","1582","1582","0","268","0","ZCTA5 02630"
"8600000US02631","9679","7965","7965","0","1714","0","ZCTA5 02631"
"8600000US02632","10742","10713","10713","0","29","0","ZCTA5 02632"
"8600000US02633","3884","3710","3710","0","174","0","ZCTA5 02633"
"8600000US02635","3296","3035","3035","0","261","0","ZCTA5 02635"
"8600000US02637","253","185","185","0","68","0","ZCTA5 02637"
"8600000US02638","3207","2926","2926","0","281","0","ZCTA5 02638"
"8600000US02639","2875","2875","2875","0","0","0","ZCTA5 02639"
"8600000US02641","532","197","197","0","335","0","ZCTA5 02641"
"8600000US02642","4937","4658","4658","0","279","0","ZCTA5 02642"
"8600000US02643","26","26","26","0","0","0","ZCTA5 02643"
"8600000US02644","3955","3954","3954","0","1","0","ZCTA5 02644"
"8600000US02645","9663","8989","8989","0","674","0","ZCTA5 02645"
"8600000US02646","1676","1676","1676","0","0","0","ZCTA5 02646"
"8600000US02647","129","129","129","0","0","0","ZCTA5 02647"
"8600000US02648","7301","7126","7126","0","175","0","ZCTA5 02648"
"8600000US02649","14006","13341","13341","0","665","0","ZCTA5 02649"
"8600000US02650","848","788","788","0","60","0","ZCTA5 02650"
"8600000US02651","16","4","4","0","12","0","ZCTA5 02651"
"8600000US02652","1175","385","0","385","790","0","ZCTA5 02652"
"8600000US02653","5911","4947","4947","0","964","0","ZCTA5 02653"
"8600000US02655","3518","2840","2840","0","678","0","ZCTA5 02655"
"8600000US02657","2942","2767","0","2767","175","0","ZCTA5 02657"
"8600000US02659","1108","1103","1103","0","5","0","ZCTA5 02659"
"8600000US02660","6261","6139","6139","0","122","0","ZCTA5 02660"
"8600000US02663","173","99","99","0","74","0","ZCTA5 02663"
"8600000US02664","9371","9371","9371","0","0","0","ZCTA5 02664"
"8600000US02666","828","0","0","0","828","0","ZCTA5 02666"
"8600000US02667","2580","470","470","0","2110","0","ZCTA5 02667"
"8600000US02668","3278","2508","2508","0","770","0","ZCTA5 02668"
"8600000US02669","285","237","237","0","48","0","ZCTA5 02669"
"8600000US02670","1307","1307","1307","0","0","0","ZCTA5 02670"
"8600000US02671","1023","1023","1023","0","0","0","ZCTA5 02671"
"8600000US02672","180","180","180","0","0","0","ZCTA5 02672"
"8600000US02673","8402","8127","8127","0","275","0","ZCTA5 02673"
"8600000US02675","6577","5748","5748","0","829","0","ZCTA5 02675"
"8600000US02702","4125","3097","3097","0","1028","0","ZCTA5 02702"
"8600000US02703","43593","43593","43593","0","0","0","ZCTA5 02703"
"8600000US02713","52","0","0","0","52","0","ZCTA5 02713"
"8600000US02715","3123","1224","1224","0","1899","0","ZCTA5 02715"
"8600000US02717","4745","2136","2136","0","2609","0","ZCTA5 02717"
"8600000US02718","6655","6278","6278","0","377","0","ZCTA5 02718"
"8600000US02719","15873","15350","15350","0","523","0","ZCTA5 02719"
"8600000US02720","30287","30074","30074","0","213","0","ZCTA5 02720"
"8600000US02721","26290","26290","26290","0","0","0","ZCTA5 02721"
"8600000US02723","14767","14767","14767","0","0","0","ZCTA5 02723"
"8600000US02724","16908","16908","16908","0","0","0","ZCTA5 02724"
"8600000US02725","2631","2631","2631","0","0","0","ZCTA5 02725"
"8600000US02726","15534","15534","15534","0","0","0","ZCTA5 02726"
"8600000US02738","4907","3909","3909","0","998","0","ZCTA5 02738"
"8600000US02739","6045","2885","2885","0","3160","0","ZCTA5 02739"
"8600000US02740","43087","43087","43087","0","0","0","ZCTA5 02740"
"8600000US02743","10307","6461","6461","0","3846","0","ZCTA5 02743"
"8600000US02744","11900","11900","11900","0","0","0","ZCTA5 02744"
"8600000US02745","24576","24437","24437","0","139","0","ZCTA5 02745"
"8600000US02746","15342","15342","15342","0","0","0","ZCTA5 02746"
"8600000US02747","22927","16996","16996","0","5931","0","ZCTA5 02747"
"8600000US02748","11442","9224","9224","0","2218","0","ZCTA5 02748"
"8600000US02760","26739","26739","26739","0","0","0","ZCTA5 02760"
"8600000US02762","8264","7650","7650","0","614","0","ZCTA5 02762"
"8600000US02763","1973","1973","1973","0","0","0","ZCTA5 02763"
"8600000US02764","3988","1973","1973","0","2015","0","ZCTA5 02764"
"8600000US02766","19031","16080","16080","0","2951","0","ZCTA5 02766"
"8600000US02767","13566","12991","12991","0","575","0","ZCTA5 02767"
"8600000US02769","11608","1505","1505","0","10103","0","ZCTA5 02769"
"8600000US02770","5093","270","270","0","4823","0","ZCTA5 02770"
"8600000US02771","13708","12544","12544","0","1164","0","ZCTA5 02771"
"8600000US02777","15840","12669","12669","0","3171","0","ZCTA5 02777"
"8600000US02779","6411","2777","2777","0","3634","0","ZCTA5 02779"
"8600000US02780","49036","46327","46327","0","2709","0","ZCTA5 02780"
"8600000US02790","15717","7997","7997","0","7720","0","ZCTA5 02790"
"8600000US02791","246","0","0","0","246","0","ZCTA5 02791"
"8600000US02802","786","786","786","0","0","0","ZCTA5 02802"
"8600000US02804","2607","1352","1352","0","1255","0","ZCTA5 02804"
"8600000US02806","16310","16310","16310","0","0","0","ZCTA5 02806"
"8600000US02807","1051","0","0","0","1051","0","ZCTA5 02807"
"8600000US02808","2401","0","0","0","2401","0","ZCTA5 02808"
"8600000US02809","22938","22792","22792","0","146","0","ZCTA5 02809"
"8600000US02812","1497","0","0","0","1497","0","ZCTA5 02812"
"8600000US02813","7831","1571","26","1545","6260","0","ZCTA5 02813"
"8600000US02814","7496","541","541","0","6955","0","ZCTA5 02814"
"8600000US02815","278","0","0","0","278","0","ZCTA5 02815"
"8600000US02816","32611","28054","28054","0","4557","0","ZCTA5 02816"
